formula,minimum Number,range Number,avg_dev Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,maximum AtomicWeight,mean AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,maximum Row,range Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,range NfUnfilled,mean NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,bandgap_transformed
Mg3Ga7Co2,12.0,19.0,6.791666666666667,58.0,74.0,16.0,69.83333333333333,4.861111111111112,74.0,69.723,56.57019916666667,69.723,302.91,1768.0,1465.09,702.1141666666667,465.7381944444445,302.91,2.0,13.0,11.0,9.583333333333334,3.9861111111111103,13.0,4.0,1.0,0.375,122.0,141.0,19.0,127.41666666666669,6.791666666666669,122.0,1.31,1.88,0.5699999999999998,1.6966666666666663,0.1933333333333333,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5833333333333334,0.4861111111111111,1.0,0.0,10.0,10.0,7.0,3.5,10.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,9.583333333333334,3.9861111111111103,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.9166666666666665,2.430555555555556,5.0,0.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.4166666666666665,1.8472222222222223,5.0,10.245,22.89,18.430208333333336,2.7284027777777773,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,0.2580785333333333,0.430130888888889,0.0,64.0,194.0,130.0,118.16666666666669,63.19444444444445,64.0,0.0
Mg3Ge,12.0,20.0,7.5,68.0,79.0,11.0,70.75,4.125,68.0,72.64,36.38875,24.305,923.0,1211.4,288.4000000000001,995.1,108.15000000000003,923.0,2.0,14.0,12.0,5.0,4.5,2.0,4.0,1.0,0.375,120.0,141.0,21.0,135.75,7.875,141.0,1.31,2.01,0.6999999999999997,1.485,0.2624999999999998,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,5.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,22.89,23.005,22.91875,0.0431249999999989,22.89,0.0,0.383,0.09575,0.143625,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,0.0
Mg3N2,7.0,5.0,2.4,68.0,82.0,14.0,73.6,6.719999999999999,68.0,24.305,20.18568,24.305,63.05,923.0,859.95,579.02,412.776,923.0,2.0,15.0,13.0,7.2,6.24,2.0,3.0,1.0,0.48,71.0,141.0,70.0,113.0,33.6,141.0,1.31,3.04,1.73,2.002,0.8303999999999998,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,14.76875,22.89,19.6415,3.8982,22.89,0.0,6.437,2.5748,3.0897600000000005,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.33500106673234
Mg3P2,12.0,3.0,1.44,68.0,83.0,15.0,74.0,7.2,68.0,30.973762,26.972504800000003,24.305,317.3,923.0,605.7,680.72,290.736,923.0,2.0,15.0,13.0,7.2,6.24,2.0,3.0,0.0,0.0,107.0,141.0,34.0,127.4,16.32,141.0,1.31,2.19,0.8799999999999999,1.662,0.4224,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,22.5702380952,22.89,22.76209523808,0.153485714304,22.89,0.0,1.625,0.65,0.78,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,117.2,92.16,194.0,0.8754687373538999
Mg3Rh,12.0,33.0,12.375,59.0,68.0,9.0,65.75,3.375,68.0,102.9055,43.955124999999995,24.305,923.0,2237.0,1314.0,1251.5,492.75,923.0,2.0,9.0,7.0,3.75,2.625,2.0,5.0,2.0,0.75,141.0,142.0,1.0,141.25,0.375,141.0,1.31,2.28,0.9699999999999998,1.5525,0.3637499999999999,1.31,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.75,2.625,2.0,0.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,13.64,22.89,20.5775,3.46875,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,0.0
Mg3Ru2,12.0,32.0,15.360000000000005,56.0,68.0,12.0,63.2,5.76,68.0,101.07,55.01099999999999,24.305,923.0,2607.0,1684.0,1596.6,808.3199999999999,923.0,2.0,8.0,6.0,4.4,2.88,2.0,5.0,2.0,0.96,141.0,146.0,5.0,143.0,2.4,141.0,1.31,2.2,0.8900000000000001,1.666,0.4272,1.31,1.0,2.0,1.0,1.6,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8,3.359999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.4,2.88,2.0,0.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,13.51,22.89,19.138,4.502400000000001,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0.0
Mg3Sb2,12.0,39.0,18.72,68.0,85.0,17.0,74.8,8.16,68.0,121.76,63.287,24.305,903.78,923.0,19.220000000000027,915.312,9.225600000000032,923.0,2.0,15.0,13.0,7.2,6.24,2.0,5.0,2.0,0.96,139.0,141.0,2.0,140.2,0.9600000000000024,141.0,1.31,2.05,0.7399999999999998,1.606,0.3551999999999998,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.2,6.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,22.89,31.56,26.357999999999997,4.161599999999998,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,182.8,13.439999999999998,194.0,0.5877866649021191
Mg3Tl,12.0,69.0,25.875,68.0,76.0,8.0,70.0,3.0,68.0,204.3833,69.324575,24.305,577.0,923.0,346.0,836.5,129.75,923.0,2.0,13.0,11.0,4.75,4.125,2.0,6.0,3.0,1.125,141.0,145.0,4.0,142.0,1.5,141.0,1.31,1.62,0.31,1.3875000000000002,0.11625,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,3.5,5.25,0.0,2.0,27.0,25.0,8.25,9.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,22.89,26.91,23.895,1.5074999999999994,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0.0
Mg4Sc3(SiO3)8,8.0,13.0,3.250493096646943,11.0,87.0,76.0,77.35897435897436,12.128862590401049,87.0,44.955912,21.55788041025641,15.9994,54.8,1814.0,1759.2,613.9794871794873,688.2209072978304,54.8,2.0,16.0,14.0,13.153846153846152,3.8500986193293887,16.0,4.0,2.0,0.5680473372781065,66.0,170.0,104.0,90.92307692307692,30.674556213017752,66.0,1.31,3.44,2.13,2.7456410256410257,0.8545956607495069,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.871794871794872,1.388560157790927,4.0,0.0,1.0,1.0,0.0769230769230769,0.1420118343195266,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.948717948717949,1.2938856015779092,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.051282051282051,0.7994740302432609,2.0,0.0,9.0,0.6923076923076923,1.2781065088757395,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.7435897435897436,1.4779750164365548,2.0,9.105,22.89,13.853974358974355,5.844891518737672,9.105,0.0,0.773,0.1585641025641025,0.2520762656147272,0.0,0.0,6.35e-06,4.884615384615385e-07,9.01775147928994e-07,0.0,12.0,227.0,215.0,88.76923076923077,94.48520710059172,12.0,0.0
Mg5As,12.0,21.0,5.833333333333333,68.0,84.0,16.0,70.66666666666667,4.444444444444447,68.0,74.9216,32.741099999999996,24.305,923.0,1090.0,167.0,950.8333333333334,46.388888888888914,923.0,2.0,15.0,13.0,4.166666666666667,3.611111111111111,2.0,4.0,1.0,0.2777777777777777,119.0,141.0,22.0,137.33333333333334,6.1111111111111045,141.0,1.31,2.18,0.8700000000000001,1.455,0.2416666666666667,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,4.166666666666667,3.611111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,22.175,22.89,22.770833333333332,0.1986111111111122,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,189.33333333333337,7.7777777777777715,194.0,0.0
Mg5B3O9F,5.0,7.0,1.8888888888888888,68.0,93.0,25.0,79.55555555555556,8.938271604938272,87.0,24.305,17.608389066666664,15.9994,53.5,2348.0,2294.5,678.0944444444444,692.6938271604939,54.8,2.0,17.0,15.0,11.666666666666666,5.37037037037037,16.0,3.0,1.0,0.4012345679012345,57.0,141.0,84.0,89.33333333333333,28.703703703703702,66.0,1.31,3.98,2.67,2.645,0.9433333333333334,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.4444444444444446,1.8395061728395063,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.444444444444445,1.8395061728395063,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8888888888888888,1.148148148148148,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8888888888888888,1.148148148148148,2.0,7.1725,22.89,12.645555555555555,5.691358024691358,9.105,0.0,1.97,0.3634444444444444,0.565358024691358,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,88.38888888888889,84.54320987654322,12.0,1.891604804197771
Mg5Ti13O30,8.0,14.0,5.303819444444444,43.0,87.0,44.0,73.10416666666667,17.369791666666668,87.0,47.867,25.495374999999996,15.9994,54.8,1941.0,1886.2,656.0833333333334,751.6041666666666,54.8,2.0,16.0,14.0,11.291666666666666,5.885416666666667,16.0,4.0,2.0,0.8072916666666666,66.0,160.0,94.0,99.27083333333331,41.588541666666664,66.0,1.31,3.44,2.13,2.7035416666666667,0.9205729166666666,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,2.0,2.0,0.5416666666666666,0.7899305555555557,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.041666666666667,1.1979166666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,8.0,2.1666666666666665,3.1597222222222228,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.4166666666666665,2.482638888888889,2.0,9.105,22.89,12.595208333333334,4.362760416666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,6.102777777768751e-06,8.899884259246093e-06,0.0,12.0,194.0,182.0,80.25,85.3125,12.0,0.0
Mg5Tl2,12.0,69.0,28.16326530612245,68.0,76.0,8.0,70.28571428571429,3.2653061224489823,68.0,204.3833,75.75594285714286,24.305,577.0,923.0,346.0,824.1428571428571,141.22448979591837,923.0,2.0,13.0,11.0,5.142857142857143,4.4897959183673475,2.0,6.0,3.0,1.2244897959183676,141.0,145.0,4.0,142.14285714285714,1.632653061224488,141.0,1.31,1.62,0.31,1.3985714285714288,0.126530612244898,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,4.0,5.714285714285714,0.0,2.0,27.0,25.0,9.142857142857142,10.20408163265306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,22.89,26.91,24.03857142857143,1.6408163265306126,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0.0
Mg9CuO10,8.0,21.0,2.85,64.0,87.0,23.0,77.3,9.7,87.0,63.546,22.11425,15.9994,54.8,1357.77,1302.97,510.6385,455.8385,54.8,2.0,16.0,14.0,9.45,6.705,16.0,4.0,2.0,0.55,66.0,141.0,75.0,103.05,37.05,66.0,1.31,3.44,2.13,2.4045,1.0355,3.44,1.0,2.0,1.0,1.95,0.095,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,0.5,0.95,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,4.45,2.205,6.0,0.0,1.0,0.05,0.095,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.05,0.95,2.0,9.105,22.89,15.4065,6.73515,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,104.55,92.55,12.0,0.0
MgAgAs,12.0,35.0,12.444444444444445,65.0,84.0,19.0,72.33333333333333,7.777777777777776,65.0,107.8682,69.03160000000001,24.305,923.0,1234.93,311.93000000000006,1082.6433333333334,106.42888888888888,923.0,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,5.0,2.0,0.6666666666666666,119.0,145.0,26.0,135.0,10.666666666666666,119.0,1.31,2.18,0.8700000000000001,1.8066666666666664,0.3311111111111111,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,0.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,16.33,22.89,20.465,2.7566666666666677,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,0.0
MgCo2(PO5)2,8.0,19.0,4.977777777777778,58.0,87.0,29.0,81.33333333333333,8.000000000000004,87.0,58.933195,24.27419426666667,15.9994,54.8,1768.0,1713.2,376.1066666666667,444.0906666666667,54.8,2.0,16.0,14.0,14.0,2.933333333333333,16.0,4.0,2.0,0.6222222222222222,66.0,141.0,75.0,84.46666666666667,24.622222222222224,66.0,1.31,3.44,2.13,2.923333333333333,0.688888888888889,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.066666666666667,1.2444444444444445,4.0,0.0,7.0,7.0,0.9333333333333332,1.6177777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7333333333333334,0.6933333333333332,2.0,0.0,3.0,0.4,0.6933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1333333333333333,0.4622222222222222,2.0,9.105,22.89,11.97136507936,4.282184126976,9.105,0.0,1.625,0.2166666666666666,0.3755555555555555,0.0,0.0,1.5484712,0.2064628266666666,0.3578688995555555,0.0,2.0,194.0,192.0,47.06666666666667,58.77333333333334,12.0,0.0
MgCr,12.0,12.0,6.0,49.0,68.0,19.0,58.5,9.5,49.0,51.9961,38.15055,24.305,923.0,2180.0,1257.0,1551.5,628.5,923.0,2.0,6.0,4.0,4.0,2.0,2.0,4.0,1.0,0.5,139.0,141.0,2.0,140.0,1.0,139.0,1.31,1.66,0.3499999999999998,1.485,0.1749999999999999,1.31,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,11.19,22.89,17.04,5.8500000000000005,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0,0.0
MgCu2GeS4,12.0,20.0,6.9375,64.0,88.0,24.0,78.375,9.78125,88.0,72.64,44.037125,32.065,388.36,1357.77,969.41,800.4225000000001,412.0625,388.36,2.0,16.0,14.0,12.75,3.5625,16.0,4.0,1.0,0.46875,105.0,141.0,36.0,118.125,13.125,105.0,1.31,2.58,1.27,2.1799999999999997,0.4000000000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,6.0,0.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,25.786875,21.3978125,5.163906249999998,25.786875,0.0,2.202,1.148875,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,143.625,73.625,70.0,1.2119409739751128
MgCu2SiS4,12.0,17.0,5.25,64.0,88.0,24.0,78.25,9.75,88.0,63.546,38.467812499999994,32.065,388.36,1687.0,1298.64,859.8725,471.5125,388.36,2.0,16.0,14.0,12.75,3.5625,16.0,4.0,1.0,0.375,105.0,141.0,36.0,117.0,13.5,105.0,1.31,2.58,1.27,2.16625,0.41375,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.5,2.25,6.0,0.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,25.786875,21.0771875,5.162890624999999,25.786875,0.0,2.202,1.197625,1.004375,2.202,0.0,0.0,0.0,0.0,0.0,70.0,227.0,157.0,143.875,73.875,70.0,1.4350845252893227
MgCuBi,12.0,71.0,27.777777777777786,64.0,86.0,22.0,72.66666666666667,8.888888888888891,64.0,208.9804,98.9438,24.305,544.4,1357.77,813.37,941.7233333333334,277.3644444444445,544.4,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,6.0,3.0,1.111111111111111,132.0,148.0,16.0,140.33333333333334,5.555555555555553,132.0,1.31,2.02,0.71,1.7433333333333334,0.2888888888888888,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,29.0,27.0,14.0,10.0,2.0,0.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,11.07,32.95,22.30333333333333,7.488888888888891,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0,0.0
MgCuSb,12.0,39.0,13.555555555555555,64.0,85.0,21.0,72.33333333333333,8.444444444444443,64.0,121.76,69.87033333333333,24.305,903.78,1357.77,453.99,1061.5166666666669,197.50222222222223,903.78,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,5.0,2.0,0.6666666666666666,132.0,141.0,9.0,137.33333333333334,3.555555555555552,132.0,1.31,2.05,0.7399999999999998,1.7533333333333332,0.2955555555555555,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.333333333333334,4.888888888888888,2.0,0.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,11.07,31.56,21.84,7.18,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,0.0
MgCuSn,12.0,38.0,13.111111111111107,64.0,80.0,16.0,70.66666666666667,6.222222222222224,64.0,118.71,68.85366666666665,24.305,505.08,1357.77,852.69,928.6166666666668,286.1022222222222,505.08,2.0,14.0,12.0,9.0,4.666666666666667,2.0,5.0,2.0,0.6666666666666666,132.0,141.0,9.0,137.33333333333334,3.555555555555552,132.0,1.31,1.96,0.6499999999999999,1.7233333333333334,0.2755555555555555,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,9.0,4.666666666666667,2.0,0.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6666666666666667,1.5555555555555554,0.0,11.07,33.285,22.415000000000003,7.563333333333332,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,0.0
MgF2,9.0,3.0,1.3333333333333333,68.0,93.0,25.0,84.66666666666667,11.111111111111107,93.0,24.305,20.7672688,18.9984032,53.5,923.0,869.5,343.3333333333333,386.4444444444445,53.5,2.0,17.0,15.0,12.0,6.666666666666667,17.0,3.0,1.0,0.4444444444444445,57.0,141.0,84.0,85.0,37.333333333333336,57.0,1.31,3.98,2.67,3.09,1.1866666666666668,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.333333333333333,2.2222222222222223,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,9.7075,22.89,14.101666666666668,5.858888888888889,9.7075,0.0,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,74.66666666666667,79.55555555555556,15.0,2.4932054526026954
